Trace	Run Date
2387	2012-02-01T02:31:52:000
2388	2012-02-01T03:32:11:000
2389	2012-02-01T05:32:11:000
2390	2012-02-01T10:32:11:000
2391	2012-02-01T11:32:11:000
2392	2012-02-01T12:32:11:000
2393	2012-02-01T13:32:11:000
2394	2012-02-01T14:32:11:000
2395	2012-02-01T15:32:11:000
2396	2012-02-01T16:32:11:000
2397	2012-02-01T17:32:11:000
2398	2012-02-01T18:32:11:000
2399	2012-02-01T19:32:11:000
2400	2012-02-01T20:32:11:000
2401	2012-02-01T21:32:11:000
2402	2012-02-01T22:32:11:000
2403	2012-02-01T23:32:11:000
2404	2012-02-02T00:32:12:000
2405	2012-02-02T01:32:12:000
2406	2012-02-02T02:31:53:000
2407	2012-02-02T03:32:11:000
2408	2012-02-02T04:32:11:000
2409	2012-02-02T05:32:11:000
2410	2012-02-02T06:32:11:000
2411	2012-02-02T07:32:11:000
2412	2012-02-02T08:32:11:000
2413	2012-02-02T09:32:12:000
2414	2012-02-02T10:32:12:000
2415	2012-02-02T11:32:12:000
2416	2012-02-02T12:32:12:000
2417	2012-02-02T13:32:12:000
2418	2012-02-02T14:32:12:000
2419	2012-02-02T15:32:12:000
2420	2012-02-02T16:32:12:000
2421	2012-02-02T17:32:12:000
2422	2012-02-02T18:32:12:000
2423	2012-02-02T19:32:12:000
2424	2012-02-02T20:32:12:000
2425	2012-02-02T21:32:12:000
2426	2012-02-02T22:32:12:000
2427	2012-02-02T23:32:12:000
2428	2012-02-03T00:32:12:000
2429	2012-02-03T01:32:12:000
2430	2012-02-03T02:31:53:000
2431	2012-02-03T03:32:12:000
2432	2012-02-03T04:32:12:000
2433	2012-02-03T05:32:12:000
2434	2012-02-03T06:32:12:000
2435	2012-02-03T08:32:12:000
2436	2012-02-03T10:32:12:000
2437	2012-02-03T11:32:12:000
2438	2012-02-03T12:32:12:000
2439	2012-02-03T13:32:12:000
2440	2012-02-03T14:32:12:000
2441	2012-02-03T15:32:12:000
2442	2012-02-03T16:32:12:000
2443	2012-02-03T17:32:12:000
2444	2012-02-03T18:32:12:000
2445	2012-02-03T19:32:12:000
2446	2012-02-03T20:32:12:000
2447	2012-02-03T21:32:12:000
2448	2012-02-03T22:32:12:000
2449	2012-02-03T23:32:12:000
2450	2012-02-04T00:32:12:000
2451	2012-02-04T01:32:12:000
2452	2012-02-04T02:31:55:000
2453	2012-02-04T03:32:14:000
2454	2012-02-04T04:32:14:000
2455	2012-02-04T05:32:14:000
2456	2012-02-04T06:32:14:000
2457	2012-02-04T07:32:14:000
2458	2012-02-04T08:32:14:000
2459	2012-02-04T09:32:15:000
2460	2012-02-04T10:32:15:000
2461	2012-02-04T11:32:15:000
2462	2012-02-04T12:32:15:000
2463	2012-02-04T13:32:15:000
2464	2012-02-04T14:32:15:000
2465	2012-02-04T15:32:15:000
2466	2012-02-04T16:32:15:000
2467	2012-02-04T17:32:15:000
2468	2012-02-04T18:32:15:000
2469	2012-02-04T19:32:15:000
2470	2012-02-04T20:32:15:000
2471	2012-02-04T21:32:15:000
2472	2012-02-04T22:32:15:000
2473	2012-02-04T23:32:15:000
2474	2012-02-05T03:32:01:000
2475	2012-02-05T04:32:01:000
2476	2012-02-05T05:32:01:000
2477	2012-02-05T06:32:01:000
2478	2012-02-05T08:32:01:000
2479	2012-02-05T09:32:01:000
2480	2012-02-05T10:32:01:000
2481	2012-02-05T11:32:01:000
2482	2012-02-05T12:32:01:000
2483	2012-02-05T13:32:01:000
2484	2012-02-05T14:32:01:000
2485	2012-02-05T15:32:01:000
2486	2012-02-05T16:32:01:000
2487	2012-02-05T17:32:01:000
2488	2012-02-05T18:32:01:000
2489	2012-02-05T19:32:01:000
2490	2012-02-05T20:32:01:000
2491	2012-02-05T21:32:01:000
2492	2012-02-05T22:32:01:000
2493	2012-02-05T23:32:01:000
2494	2012-02-06T00:32:01:000
2495	2012-02-06T01:32:01:000
2496	2012-02-06T02:31:44:000
2497	2012-02-06T03:32:03:000
2498	2012-02-06T04:32:03:000
2499	2012-02-06T05:32:03:000
2500	2012-02-06T06:32:03:000
2501	2012-02-06T07:32:03:000
2502	2012-02-06T08:32:03:000
2503	2012-02-06T09:32:03:000
2504	2012-02-06T10:32:03:000
2505	2012-02-06T11:32:03:000
2506	2012-02-06T12:04:07:000
2507	2012-02-06T14:04:27:000
2508	2012-02-06T15:04:27:000
2509	2012-02-06T16:04:27:000
2510	2012-02-06T17:04:27:000
2511	2012-02-06T18:04:27:000
2512	2012-02-06T19:04:27:000
2513	2012-02-06T20:04:27:000
2514	2012-02-06T21:04:27:000
2515	2012-02-06T22:04:27:000
2516	2012-02-06T23:04:27:000
2517	2012-02-07T00:04:27:000
2518	2012-02-07T01:04:27:000
2519	2012-02-07T02:04:27:000
2520	2012-02-07T02:31:56:000
2521	2012-02-07T03:32:15:000
2522	2012-02-07T04:32:15:000
2523	2012-02-07T05:32:15:000
2524	2012-02-07T06:32:15:000
2525	2012-02-07T07:32:15:000
2526	2012-02-07T10:32:15:000
2527	2012-02-07T12:32:15:000
2528	2012-02-07T13:32:15:000
2529	2012-02-07T14:32:15:000
2530	2012-02-07T15:32:15:000
2531	2012-02-07T16:32:15:000
2532	2012-02-07T17:32:15:000
2533	2012-02-07T18:32:15:000
2534	2012-02-07T19:32:15:000
2535	2012-02-07T20:32:15:000
2536	2012-02-07T21:32:15:000
2537	2012-02-07T22:32:15:000
2538	2012-02-07T23:32:15:000
2539	2012-02-08T00:32:15:000
2540	2012-02-08T01:32:15:000
2541	2012-02-08T02:31:58:000
2542	2012-02-08T03:32:17:000
2543	2012-02-08T04:32:17:000
2544	2012-02-08T05:32:17:000
2545	2012-02-08T06:32:17:000
2546	2012-02-08T07:32:17:000
2547	2012-02-08T08:32:17:000
2548	2012-02-08T09:32:17:000
2549	2012-02-08T10:32:17:000
2550	2012-02-08T11:32:17:000
2551	2012-02-08T12:32:17:000
2552	2012-02-08T13:32:17:000
2553	2012-02-08T14:32:17:000
2554	2012-02-08T15:32:17:000
2555	2012-02-08T16:32:17:000
2556	2012-02-08T17:32:17:000
2557	2012-02-08T18:32:17:000
2558	2012-02-08T20:28:49:000
2559	2012-02-14T09:33:30:000
2560	2012-02-14T10:33:48:000
2561	2012-02-14T11:33:48:000
2562	2012-02-14T12:33:48:000
2563	2012-02-14T13:33:48:000
2564	2012-02-14T14:33:48:000
2565	2012-02-14T15:33:48:000
2566	2012-02-14T16:33:49:000
2567	2012-02-14T17:33:49:000
2568	2012-02-14T18:33:49:000
2569	2012-02-14T19:33:49:000
2570	2012-02-14T20:33:49:000
2571	2012-02-14T21:33:49:000
2572	2012-02-14T22:33:49:000
2573	2012-02-14T23:33:49:000
2574	2012-02-15T00:33:49:000
2575	2012-02-15T02:32:02:000
2576	2012-02-15T03:32:21:000
2577	2012-02-15T06:32:21:000
2578	2012-02-15T08:32:21:000
2579	2012-02-15T09:32:21:000
2580	2012-02-15T10:32:21:000
2581	2012-02-15T11:32:21:000
2582	2012-02-15T12:32:21:000
2583	2012-02-15T13:32:21:000
2584	2012-02-15T14:32:21:000
2585	2012-02-15T15:32:21:000
2586	2012-02-15T16:32:21:000
2587	2012-02-15T17:32:21:000
2588	2012-02-15T18:32:21:000
2589	2012-02-15T19:32:21:000
2590	2012-02-15T20:32:21:000
2591	2012-02-15T21:32:21:000
2592	2012-02-15T22:32:21:000
2593	2012-02-15T23:32:21:000
2594	2012-02-16T00:32:21:000
2595	2012-02-16T01:32:22:000
2596	2012-02-16T02:31:52:000
2597	2012-02-16T03:32:11:000
2598	2012-02-16T04:32:11:000
2599	2012-02-16T05:32:11:000
2600	2012-02-16T06:32:11:000
2601	2012-02-16T07:32:11:000
2602	2012-02-16T08:32:11:000
2603	2012-02-16T09:32:11:000
2604	2012-02-16T10:32:11:000
2605	2012-02-16T11:32:11:000
2606	2012-02-16T12:32:11:000
2607	2012-02-16T13:32:11:000
2608	2012-02-16T14:32:11:000
2609	2012-02-16T15:32:11:000
2610	2012-02-16T16:32:11:000
2611	2012-02-16T17:32:11:000
2612	2012-02-16T18:32:11:000
2613	2012-02-16T19:32:11:000
2614	2012-02-16T20:32:11:000
2615	2012-02-16T21:32:11:000
2616	2012-02-16T22:32:11:000
2617	2012-02-16T23:32:11:000
2618	2012-02-17T00:32:11:000
2619	2012-02-17T01:32:11:000
2620	2012-02-17T03:32:27:000
2621	2012-02-17T05:32:27:000
2622	2012-02-17T06:32:27:000
2623	2012-02-17T07:32:27:000
2624	2012-02-17T08:32:27:000
2625	2012-02-17T09:32:27:000
2626	2012-02-17T10:32:27:000
2627	2012-02-17T11:32:27:000
2628	2012-02-17T12:32:27:000
2629	2012-02-17T13:32:27:000
2630	2012-02-17T14:32:27:000
2631	2012-02-17T15:32:27:000
2632	2012-02-17T16:32:27:000
2633	2012-02-17T17:32:27:000
2634	2012-02-17T18:32:27:000
2635	2012-02-17T19:32:27:000
2636	2012-02-17T20:32:27:000
2637	2012-02-17T21:32:27:000
2638	2012-02-17T23:32:28:000
2639	2012-02-18T00:32:28:000
2640	2012-02-18T01:32:28:000
2641	2012-02-18T02:32:08:000
2642	2012-02-18T03:32:27:000
2643	2012-02-18T04:32:27:000
2644	2012-02-18T05:32:27:000
2645	2012-02-18T06:32:27:000
2646	2012-02-18T07:32:27:000
2647	2012-02-18T08:32:27:000
2648	2012-02-18T09:32:27:000
2649	2012-02-18T10:32:27:000
2650	2012-02-18T11:32:27:000
2651	2012-02-18T12:32:27:000
2652	2012-02-18T13:32:27:000
2653	2012-02-18T14:32:27:000
2654	2012-02-18T15:32:27:000
2655	2012-02-18T16:32:27:000
2656	2012-02-18T17:32:27:000
2657	2012-02-18T18:32:27:000
2658	2012-02-18T19:32:27:000
2659	2012-02-18T20:32:27:000
2660	2012-02-18T21:32:27:000
2661	2012-02-18T22:32:27:000
2662	2012-02-18T23:32:27:000
2663	2012-02-19T00:32:27:000
2664	2012-02-19T01:32:27:000
2665	2012-02-19T02:32:09:000
2666	2012-02-19T03:32:28:000
2667	2012-02-19T04:32:28:000
2668	2012-02-19T05:32:28:000
2669	2012-02-19T06:32:28:000
2670	2012-02-19T07:32:28:000
2671	2012-02-19T08:32:28:000
2672	2012-02-19T09:32:28:000
2673	2012-02-19T10:32:28:000
2674	2012-02-19T11:32:28:000
2675	2012-02-19T12:32:28:000
2676	2012-02-19T13:32:28:000
2677	2012-02-19T14:32:28:000
2678	2012-02-19T15:32:28:000
2679	2012-02-19T16:32:28:000
2680	2012-02-19T17:32:28:000
2681	2012-02-19T18:32:28:000
2682	2012-02-19T19:32:28:000
2683	2012-02-19T20:32:28:000
2684	2012-02-19T21:32:28:000
2685	2012-02-19T22:32:28:000
2686	2012-02-19T23:32:28:000
2687	2012-02-20T00:32:28:000
2688	2012-02-20T01:32:28:000
2689	2012-02-20T02:32:10:000
2690	2012-02-20T03:32:29:000
2691	2012-02-20T04:32:29:000
2692	2012-02-20T05:32:29:000
2693	2012-02-20T06:32:29:000
2694	2012-02-20T07:32:29:000
2695	2012-02-20T08:32:29:000
2696	2012-02-20T09:32:29:000
2697	2012-02-20T10:32:29:000
2698	2012-02-20T11:32:29:000
2699	2012-02-20T12:32:29:000
2700	2012-02-20T13:32:29:000
2701	2012-02-20T14:32:33:000
2702	2012-02-20T16:32:33:000
2703	2012-02-20T18:32:33:000
2704	2012-02-20T19:32:33:000
2705	2012-02-20T21:32:33:000
2706	2012-02-20T22:32:33:000
2707	2012-02-20T23:32:33:000
2708	2012-02-21T00:32:33:000
2709	2012-02-21T01:32:33:000
2710	2012-02-21T02:32:12:000
2711	2012-02-21T04:32:30:000
2712	2012-02-21T05:32:30:000
2713	2012-02-21T11:32:31:000
2714	2012-02-21T12:32:31:000
2715	2012-02-21T13:32:31:000
2716	2012-02-21T14:32:31:000
2717	2012-02-21T16:32:31:000
2718	2012-02-21T18:32:31:000
2719	2012-02-21T19:32:31:000
2720	2012-02-21T21:30:00:000
2721	2012-02-21T22:30:00:000
2722	2012-02-21T23:30:00:000
2723	2012-02-22T00:30:00:000
2724	2012-02-22T01:30:00:000
2725	2012-02-22T02:32:02:000
2726	2012-02-22T03:32:19:000
2727	2012-02-22T04:32:19:000
2728	2012-02-22T06:32:19:000
2729	2012-02-22T07:32:20:000
2730	2012-02-22T08:32:20:000
2731	2012-02-22T09:32:20:000
2732	2012-02-22T11:32:20:000
2733	2012-02-22T12:32:20:000
2734	2012-02-22T14:32:20:000
2735	2012-02-22T15:32:20:000
2736	2012-02-22T16:32:20:000
2737	2012-02-22T18:32:20:000
2738	2012-02-22T19:32:20:000
2739	2012-02-22T20:32:20:000
2740	2012-02-22T22:32:20:000
2741	2012-02-22T23:32:20:000
2742	2012-02-23T02:32:00:000
2743	2012-02-23T03:32:18:000
2744	2012-02-23T05:32:18:000
2745	2012-02-23T17:32:19:000
2746	2012-02-23T18:32:19:000
2747	2012-02-23T19:32:19:000
2748	2012-02-24T01:32:19:000
2749	2012-02-24T02:32:04:000
2750	2012-02-24T03:32:23:000
2751	2012-02-24T10:32:23:000
2752	2012-02-24T11:32:23:000
2753	2012-02-24T14:32:23:000
2754	2012-02-24T16:32:23:000
2755	2012-02-24T19:32:23:000
2756	2012-02-24T21:32:24:000
2757	2012-02-25T01:32:24:000
2758	2012-02-25T02:32:05:000
2759	2012-02-25T08:32:24:000
2760	2012-02-25T09:32:24:000
2761	2012-02-25T11:32:24:000
2762	2012-02-25T16:32:24:000
2763	2012-02-25T19:32:24:000
2764	2012-02-25T23:32:24:000
2765	2012-02-26T02:32:12:000
2766	2012-02-26T06:32:30:000
2767	2012-02-26T11:32:31:000
2768	2012-02-26T12:32:31:000
2769	2012-02-26T17:32:31:000
2770	2012-02-26T18:32:31:000
2771	2012-02-26T19:32:31:000
2772	2012-02-26T21:32:31:000
2773	2012-02-26T22:32:31:000
2774	2012-02-26T23:32:31:000
2775	2012-02-27T02:32:07:000
2776	2012-02-27T03:32:26:000
2777	2012-02-27T06:32:26:000
2778	2012-02-27T07:32:26:000
2779	2012-02-27T08:32:26:000
2780	2012-02-27T09:32:26:000
2781	2012-02-27T10:32:27:000
2782	2012-02-27T11:32:27:000
2783	2012-02-27T12:32:27:000
2784	2012-02-27T13:32:27:000
2785	2012-02-27T14:32:27:000
2786	2012-02-27T15:32:28:000
2787	2012-02-27T17:32:28:000
2788	2012-02-27T18:32:28:000
2789	2012-02-27T19:32:28:000
2790	2012-02-27T22:32:28:000
2791	2012-02-27T23:32:28:000
2792	2012-02-28T01:32:28:000
2793	2012-02-28T02:32:12:000
2794	2012-02-28T03:32:31:000
2795	2012-02-28T06:32:31:000
2796	2012-02-28T07:32:31:000
2797	2012-02-28T11:32:31:000
2798	2012-02-28T13:32:31:000
2799	2012-02-28T16:32:32:000
2800	2012-02-28T17:32:32:000
2801	2012-02-28T18:32:32:000
2802	2012-02-28T19:32:32:000
2803	2012-02-28T20:32:32:000
2804	2012-02-28T21:32:32:000
2805	2012-02-28T22:32:32:000
2806	2012-02-28T23:32:32:000
2807	2012-02-29T00:32:32:000
2808	2012-02-29T01:32:32:000
2809	2012-02-29T02:32:09:000
2810	2012-02-29T04:32:27:000
2811	2012-02-29T06:32:27:000
2812	2012-02-29T12:32:28:000
2813	2012-02-29T13:32:28:000
2814	2012-02-29T17:32:28:000
2815	2012-02-29T18:32:28:000
2816	2012-03-01T01:32:28:000
2817	2012-03-01T03:32:42:000
2818	2012-03-01T05:32:42:000
2819	2012-03-01T14:04:54:000
2820	2012-03-01T15:04:54:000
2821	2012-03-01T16:04:54:000
2822	2012-03-01T17:04:54:000
2823	2012-03-01T19:04:54:000
2824	2012-03-01T20:04:54:000
2825	2012-03-01T21:04:54:000
2826	2012-03-01T22:04:54:000
2827	2012-03-01T23:04:55:000
2828	2012-03-02T00:04:55:000
2829	2012-03-02T01:04:55:000
2830	2012-03-02T02:04:55:000
2831	2012-03-02T02:32:08:000
2832	2012-03-02T07:32:27:000
2833	2012-03-02T08:32:27:000
2834	2012-03-02T09:32:27:000
2835	2012-03-02T10:32:27:000
2836	2012-03-02T12:32:27:000
2837	2012-03-02T13:32:27:000
2838	2012-03-02T14:32:27:000
2839	2012-03-02T15:32:27:000
2840	2012-03-02T16:32:27:000
2841	2012-03-02T17:32:28:000
2842	2012-03-02T18:32:28:000
2843	2012-03-02T19:32:28:000
2844	2012-03-02T21:32:28:000
2845	2012-03-02T22:32:28:000
2846	2012-03-02T23:32:28:000
2847	2012-03-03T00:32:28:000
2848	2012-03-03T01:32:28:000
2849	2012-03-03T02:32:10:000
2850	2012-03-03T04:32:29:000
2851	2012-03-03T05:32:29:000
2852	2012-03-03T06:32:29:000
2853	2012-03-03T07:32:29:000
2854	2012-03-03T08:32:29:000
2855	2012-03-03T09:32:29:000
2856	2012-03-03T10:32:29:000
2857	2012-03-03T11:32:30:000
2858	2012-03-03T12:32:29:000
2859	2012-03-03T13:32:29:000
2860	2012-03-03T14:32:29:000
2861	2012-03-03T15:32:29:000
2862	2012-03-03T17:32:30:000
2863	2012-03-03T18:32:30:000
2864	2012-03-03T19:32:30:000
2865	2012-03-03T20:32:30:000
2866	2012-03-03T21:32:30:000
2867	2012-03-03T23:32:30:000
2868	2012-03-04T00:32:30:000
2869	2012-03-04T01:32:30:000
2870	2012-03-04T02:32:15:000
2871	2012-03-04T03:32:31:000
2872	2012-03-04T04:32:31:000
2873	2012-03-04T05:32:31:000
2874	2012-03-04T06:32:31:000
2875	2012-03-04T07:32:31:000
2876	2012-03-04T08:32:31:000
2877	2012-03-04T09:32:31:000
2878	2012-03-04T10:32:31:000
2879	2012-03-04T11:32:31:000
2880	2012-03-04T12:32:31:000
2881	2012-03-04T13:32:31:000
2882	2012-03-04T14:32:32:000
2883	2012-03-04T15:32:32:000
2884	2012-03-04T16:32:32:000
2885	2012-03-04T17:32:32:000
2886	2012-03-04T18:32:32:000
2887	2012-03-04T20:32:32:000
2888	2012-03-04T21:32:32:000
2889	2012-03-04T22:32:32:000
2890	2012-03-04T23:32:32:000
2891	2012-03-05T00:32:32:000
2892	2012-03-05T01:32:32:000
2893	2012-03-05T02:32:15:000
2894	2012-03-05T04:32:33:000
2895	2012-03-05T05:32:33:000
2896	2012-03-05T06:32:33:000
2897	2012-03-05T07:32:33:000
2898	2012-03-05T08:32:33:000
2899	2012-03-05T09:32:33:000
2900	2012-03-05T10:32:34:000
2901	2012-03-05T11:32:34:000
2902	2012-03-05T12:32:34:000
2903	2012-03-05T13:32:34:000
2904	2012-03-05T15:32:34:000
2905	2012-03-05T16:32:34:000
2906	2012-03-05T17:32:34:000
2907	2012-03-05T18:32:34:000
2908	2012-03-05T19:32:34:000
2909	2012-03-05T21:32:34:000
2910	2012-03-05T22:32:34:000
2911	2012-03-05T23:32:34:000
2912	2012-03-06T01:32:34:000
2913	2012-03-06T02:32:14:000
2914	2012-03-06T03:32:33:000
2915	2012-03-06T06:32:33:000
2916	2012-03-06T07:32:33:000
2917	2012-03-06T08:32:33:000
2918	2012-03-06T09:32:33:000
2919	2012-03-06T10:32:33:000
2920	2012-03-06T11:32:33:000
2921	2012-03-06T12:32:33:000
2922	2012-03-06T13:32:33:000
2923	2012-03-06T14:32:33:000
2924	2012-03-06T16:32:33:000
2925	2012-03-06T17:32:33:000
2926	2012-03-06T18:32:33:000
2927	2012-03-06T20:32:33:000
2928	2012-03-06T21:32:34:000
2929	2012-03-06T22:32:34:000
2930	2012-03-06T23:32:34:000
2931	2012-03-07T00:32:34:000
2932	2012-03-07T01:32:34:000
2933	2012-03-07T02:32:16:000
2934	2012-03-07T04:32:34:000
2935	2012-03-07T05:32:34:000
2936	2012-03-07T06:32:34:000
2937	2012-03-07T07:32:34:000
2938	2012-03-07T08:32:35:000
2939	2012-03-07T09:32:35:000
2940	2012-03-07T10:32:35:000
2941	2012-03-07T11:32:35:000
2942	2012-03-07T12:32:35:000
2943	2012-03-07T13:32:35:000
2944	2012-03-07T14:32:35:000
2945	2012-03-07T15:32:35:000
2946	2012-03-07T16:32:35:000
2947	2012-03-07T17:32:35:000
2948	2012-03-07T18:32:35:000
2949	2012-03-07T19:32:35:000
2950	2012-03-07T20:32:35:000
2951	2012-03-07T21:32:35:000
2952	2012-03-07T22:32:35:000
2953	2012-03-07T23:32:35:000
2954	2012-03-08T00:32:35:000
2955	2012-03-08T01:32:35:000
2956	2012-03-08T02:32:35:000
2957	2012-03-08T02:32:46:000
2958	2012-03-08T04:33:04:000
2959	2012-03-08T05:33:04:000
2960	2012-03-08T06:33:04:000
2961	2012-03-08T07:33:04:000
2962	2012-03-08T08:33:04:000
2963	2012-03-08T09:33:05:000
2964	2012-03-08T10:33:05:000
2965	2012-03-08T11:33:05:000
2966	2012-03-08T12:33:05:000
2967	2012-03-08T13:33:05:000
2968	2012-03-08T14:33:06:000
2969	2012-03-08T15:33:06:000
2970	2012-03-08T16:33:06:000
2971	2012-03-08T17:33:06:000
2972	2012-03-08T18:33:07:000
2973	2012-03-08T19:33:07:000
2974	2012-03-08T20:33:07:000
2975	2012-03-08T21:33:07:000
2976	2012-03-08T22:33:07:000
2977	2012-03-08T23:33:07:000
2978	2012-03-09T00:33:07:000
2979	2012-03-09T01:33:07:000
2980	2012-03-09T02:32:42:000
2981	2012-03-09T04:33:01:000
2982	2012-03-09T05:33:01:000
2983	2012-03-09T06:33:01:000
2984	2012-03-09T07:33:01:000
2985	2012-03-09T08:33:01:000
2986	2012-03-09T09:33:01:000
2987	2012-03-09T10:33:01:000
2988	2012-03-09T11:33:01:000
2989	2012-03-09T12:33:02:000
2990	2012-03-09T13:33:02:000
2991	2012-03-09T15:33:02:000
2992	2012-03-09T16:33:02:000
2993	2012-03-09T17:33:03:000
2994	2012-03-09T18:33:03:000
2995	2012-03-09T19:33:03:000
2996	2012-03-09T20:33:03:000
2997	2012-03-09T21:33:03:000
2998	2012-03-09T22:33:03:000
2999	2012-03-09T23:33:03:000
3000	2012-03-10T00:33:03:000
3001	2012-03-10T01:33:03:000
3002	2012-03-10T02:32:44:000
3003	2012-03-10T03:33:02:000
3004	2012-03-10T04:33:02:000
3005	2012-03-10T05:33:02:000
3006	2012-03-10T06:33:02:000
3007	2012-03-10T12:33:03:000
3008	2012-03-10T13:33:03:000
3009	2012-03-10T16:33:03:000
3010	2012-03-10T17:33:03:000
3011	2012-03-10T18:33:03:000
3012	2012-03-10T19:33:03:000
3013	2012-03-10T20:33:03:000
3014	2012-03-10T21:33:03:000
3015	2012-03-10T22:33:03:000
3016	2012-03-10T23:33:03:000
3017	2012-03-11T00:33:03:000
3018	2012-03-11T02:32:17:000
3019	2012-03-11T03:32:36:000
3020	2012-03-11T06:32:36:000
3021	2012-03-11T07:32:36:000
3022	2012-03-11T11:32:36:000
3023	2012-03-11T12:32:36:000
3024	2012-03-11T13:32:36:000
3025	2012-03-11T16:32:36:000
3026	2012-03-11T17:32:36:000
3027	2012-03-11T18:32:36:000
3028	2012-03-11T19:32:37:000
3029	2012-03-11T20:32:37:000
3030	2012-03-11T21:32:37:000
3031	2012-03-11T22:32:37:000
3032	2012-03-11T23:32:37:000
3033	2012-03-12T00:32:37:000
3034	2012-03-12T02:32:34:000
3035	2012-03-12T06:32:52:000
3036	2012-03-12T11:32:52:000
3037	2012-03-12T12:32:52:000
3038	2012-03-12T13:32:52:000
3039	2012-03-12T14:32:53:000
3040	2012-03-12T15:32:53:000
3041	2012-03-12T16:32:53:000
3042	2012-03-12T17:32:53:000
3043	2012-03-12T18:32:53:000
3044	2012-03-12T19:32:53:000
3045	2012-03-12T20:32:53:000
3046	2012-03-12T21:32:53:000
3047	2012-03-12T22:32:53:000
3048	2012-03-12T23:32:53:000
3049	2012-03-13T00:32:53:000
3050	2012-03-13T01:32:53:000
3051	2012-03-13T02:32:18:000
3052	2012-03-13T04:32:36:000
3053	2012-03-13T05:32:36:000
3054	2012-03-13T06:32:36:000
3055	2012-03-13T11:23:11:000
3056	2012-03-13T12:23:11:000
3057	2012-03-13T16:23:11:000
3058	2012-03-13T17:23:12:000
3059	2012-03-13T18:23:12:000
3060	2012-03-13T19:23:12:000
3061	2012-03-14T00:23:12:000
3062	2012-03-14T02:23:12:000
3063	2012-03-14T02:32:47:000
3064	2012-03-14T03:33:06:000
3065	2012-03-14T07:33:06:000
3066	2012-03-14T11:33:06:000
3067	2012-03-14T14:33:06:000
3068	2012-03-14T16:33:06:000
3069	2012-03-14T17:33:06:000
3070	2012-03-14T18:33:06:000
3071	2012-03-14T19:33:06:000
3072	2012-03-14T20:33:06:000
3073	2012-03-15T02:32:50:000
3074	2012-03-15T03:33:09:000
3075	2012-03-15T04:33:09:000
3076	2012-03-15T06:33:09:000
3077	2012-03-15T07:33:09:000
3078	2012-03-15T08:33:10:000
3079	2012-03-15T09:33:10:000
3080	2012-03-15T10:33:10:000
3081	2012-03-15T11:33:10:000
3082	2012-03-15T12:33:10:000
3083	2012-03-15T13:33:10:000
3084	2012-03-15T14:33:10:000
3085	2012-03-15T15:33:10:000
3086	2012-03-15T16:33:10:000
3087	2012-03-15T17:33:10:000
3088	2012-03-15T18:33:10:000
3089	2012-03-15T19:33:10:000
3090	2012-03-15T20:33:10:000
3091	2012-03-15T21:33:10:000
3092	2012-03-15T22:33:10:000
3093	2012-03-15T23:33:10:000
3094	2012-03-16T00:33:10:000
3095	2012-03-16T01:33:10:000
3096	2012-03-16T02:32:50:000
3097	2012-03-16T04:33:08:000
3098	2012-03-16T05:33:08:000
3099	2012-03-16T06:33:08:000
3100	2012-03-16T07:33:08:000
3101	2012-03-16T08:33:09:000
3102	2012-03-16T09:33:09:000
3103	2012-03-16T10:33:09:000
3104	2012-03-16T11:33:09:000
3105	2012-03-16T12:33:09:000
3106	2012-03-16T13:33:09:000
3107	2012-03-16T14:33:09:000
3108	2012-03-16T15:33:09:000
3109	2012-03-16T16:33:09:000
3110	2012-03-16T17:33:09:000
3111	2012-03-16T18:33:09:000
3112	2012-03-16T19:33:09:000
3113	2012-03-16T20:33:09:000
3114	2012-03-16T21:33:09:000
3115	2012-03-16T22:33:09:000
3116	2012-03-16T23:33:09:000
3117	2012-03-17T00:33:09:000
3118	2012-03-17T01:33:09:000
3119	2012-03-17T02:32:50:000
3120	2012-03-17T06:33:09:000
3121	2012-03-17T09:33:09:000
3122	2012-03-17T11:33:09:000
3123	2012-03-17T12:33:09:000
3124	2012-03-17T15:33:09:000
3125	2012-03-17T16:33:09:000
3126	2012-03-17T17:33:09:000
3127	2012-03-17T18:33:09:000
3128	2012-03-17T19:33:09:000
3129	2012-03-17T20:33:09:000
3130	2012-03-17T21:33:09:000
3131	2012-03-17T22:33:10:000
3132	2012-03-17T23:33:10:000
3133	2012-03-18T02:32:17:000
3134	2012-03-18T11:32:36:000
3135	2012-03-18T12:32:36:000
3136	2012-03-18T16:32:37:000
3137	2012-03-18T17:32:37:000
3138	2012-03-18T18:32:37:000
3139	2012-03-18T19:32:37:000
3140	2012-03-18T20:32:37:000
3141	2012-03-18T21:32:37:000
3142	2012-03-18T22:32:37:000
3143	2012-03-18T23:32:37:000
3144	2012-03-19T00:32:37:000
3145	2012-03-19T01:32:37:000
3146	2012-03-19T02:32:18:000
3147	2012-03-19T04:32:37:000
3148	2012-03-19T05:32:37:000
3149	2012-03-19T06:32:37:000
3150	2012-03-19T07:32:37:000
3151	2012-03-19T09:32:37:000
3152	2012-03-19T11:32:38:000
3153	2012-03-19T12:32:38:000
3154	2012-03-19T13:32:38:000
3155	2012-03-19T14:32:38:000
3156	2012-03-19T15:32:38:000
3157	2012-03-19T16:32:38:000
3158	2012-03-19T17:32:38:000
3159	2012-03-19T18:32:38:000
3160	2012-03-19T19:32:38:000
3161	2012-03-19T20:32:38:000
3162	2012-03-19T21:32:38:000
3163	2012-03-19T22:32:38:000
